"id","sequence","condition","cuing_interval","task","response","target","nt1","nt2","nt3"
"3_short","switch","mixed","short","colour",345.2076125,41.1,174.4,242,345.1
"3_short","repetition","mixed","short","colour",232.1035813,223.7,121.3,308.1,181.2
"3_short","repetition","mixed","short","colour",62.80535021,251.1,66.9,325.7,185
"3_short","repetition","mixed","short","colour",339.4439548,5.8,147.9,94.2,240.5
"3_short","repetition","mixed","short","colour",50.72895128,104.3,342,174.3,244.9
"3_short","repetition","mixed","short","colour",59.03624347,57.4,259.5,3.7,217.2
"3_short","switch","mixed","short","orientation",279.4623222,285,81.5,331.9,193.8
"3_short","switch","mixed","short","colour",327.3624924,141.5,281.9,334.4,81.8
"3_short","switch","mixed","short","orientation",309.5328984,303.7,248.1,116.5,170.5
"3_short","switch","mixed","short","colour",225.7489218,291.7,5.8,226.7,148.6
"3_short","repetition","mixed","short","colour",49.97716535,109.6,229.9,25.5,168.6
"3_short","repetition","mixed","short","colour",230.2557406,288.6,121.1,221.4,340.2
"3_short","repetition","mixed","short","colour",109.543761,177.5,300.9,46.7,106.3
"3_short","repetition","mixed","short","colour",299.3297018,309.5,184.6,20.1,82.5
"3_short","switch","mixed","short","orientation",139.3160275,194.2,335.8,128.1,264
"3_short","repetition","mixed","short","orientation",135.1720589,63.7,212.4,359.9,165.2
"3_short","switch","mixed","short","colour",54.0770538,65.6,172.8,245.3,285.6
"3_short","repetition","mixed","short","colour",246.1666717,70.2,195.2,352,251.7
"3_short","repetition","mixed","short","colour",317.1610795,187.8,50.1,103.7,231.8
"3_short","switch","mixed","short","orientation",316.4772142,317.6,36.2,251.3,88.6
"3_short","switch","mixed","short","colour",338.5121687,316.1,51.6,257.4,180.1
"3_short","switch","mixed","short","orientation",147.4142926,87.1,166.5,209.5,0.4
"3_short","repetition","mixed","short","orientation",309.3246441,263.6,196.5,57.1,126.7
"3_short","repetition","mixed","short","orientation",53.18022988,187.9,343,290.2,100.9
"3_short","switch","mixed","short","colour",308.8533743,305.8,240.8,122.4,353.8
"3_short","switch","mixed","short","orientation",312.540956,275.4,44.9,199.2,92.8
"3_short","switch","mixed","short","colour",309.3269779,86.7,284.8,40.1,184.7
"3_short","repetition","mixed","short","colour",118.5903841,229.2,158.7,0.6,70.7
"3_short","switch","mixed","short","orientation",143.5691419,242.5,84.7,37.6,296.7
"3_short","repetition","mixed","short","orientation",303.2317111,294.8,157.1,228.2,58.5
"3_short","repetition","mixed","short","orientation",322.2714456,325.1,112.5,187,51.9
"3_short","switch","mixed","short","colour",82.40535663,71.2,25.1,222.5,155.8
"3_short","switch","mixed","short","orientation",228.6592815,250.9,332.3,178.7,37.4
"3_short","switch","mixed","short","colour",121.0032981,308.6,223,113.5,66.8
"3_short","repetition","mixed","short","colour",220.9016987,202.5,359.3,282.2,86.7
"3_short","switch","mixed","short","orientation",322.872015,233.4,130.9,76.3,325.8
"3_short","repetition","mixed","short","orientation",316.6249764,329.4,202.6,148.3,288.3
"3_short","repetition","mixed","short","orientation",213.4922693,189.5,91.5,136.5,245
"3_short","switch","mixed","short","colour",38.13000769,42.9,327.2,198.4,154.9
"3_short","repetition","mixed","short","colour",350.8077569,2,90.3,148.6,290.2
"3_short","switch","mixed","short","orientation",305.2563587,319.5,273.6,75.1,229.5
"3_short","switch","mixed","short","colour",207.7341905,206.8,114.1,345.8,281.9
"3_short","repetition","mixed","short","colour",309.7740726,296.3,173.2,94.4,7.6
"3_short","switch","mixed","short","orientation",118.8515084,79,136,299.9,197
"3_short","switch","mixed","short","colour",115.0168935,122,14.4,225.1,65.4
"3_short","switch","mixed","short","orientation",273.8949782,268.6,127.4,216.3,326.3
"3_short","repetition","mixed","short","orientation",132.1375948,57.2,206.9,264,116.8
"3_short","repetition","mixed","short","orientation",317.8374107,264.4,4.9,158.1,309.5
"3_short","repetition","mixed","short","orientation",317.9545798,12.5,134.2,221.4,292.4
"3_short","switch","mixed","short","colour",237.3390873,208.8,295,27.2,166.1
"3_short","switch","mixed","short","orientation",318.5869822,237.4,289.3,123.6,42.4
"3_short","switch","mixed","short","colour",56.75293225,78.1,182.4,324.4,262.5
"3_short","switch","mixed","short","orientation",53.59381706,12.3,136.5,326.9,90.5
"3_short","switch","mixed","short","colour",121.3471426,209,74.4,343.9,255.5
"3_short","switch","mixed","short","orientation",124.869112,106.1,290,16.4,202.2
"3_short","repetition","mixed","short","orientation",228.1694935,262.9,206.3,55.3,130.6
"3_short","repetition","mixed","short","orientation",91.97493401,85.2,352.4,187,288.6
"3_short","repetition","mixed","short","orientation",239.7083039,237.7,324.5,11,92.4
"3_short","switch","mixed","short","colour",45.70298042,51.1,141.7,98.3,253.6
"3_short","repetition","mixed","short","colour",325.400552,285,45,197.5,334.9
"3_short","switch","mixed","short","orientation",324.587833,343,130.7,26.2,193.1
"3_short","switch","mixed","short","colour",356.6932535,359.5,169.9,231.4,103.2
"3_short","repetition","mixed","short","colour",37.74027595,49.4,266.4,221.4,103.6
"3_short","switch","mixed","short","orientation",306.7209488,289.7,101.9,164.2,240.8
"3_short","switch","mixed","short","colour",229.4532987,207,41.4,299,102.6
"3_short","repetition","mixed","short","colour",38.14292767,87.8,243.6,331.4,28.2
"3_short","repetition","mixed","short","colour",36.82084305,91.3,227.7,16.9,272
"3_short","repetition","mixed","short","colour",239.7083039,253.6,17.6,163.9,74
"3_short","repetition","mixed","short","colour",198.8920863,197.2,255.7,83,305.4
"3_short","switch","mixed","short","orientation",46.76782706,46,240.7,297.3,117.7
"3_short","repetition","mixed","short","orientation",269.4929709,273.1,213,95.7,147.4
"3_short","repetition","mixed","short","orientation",28.13134236,9.2,272.3,81.8,202
"4_short","switch","mixed","short","colour",279.178079,283.1,231.2,160.9,47.2
"4_short","switch","mixed","short","orientation",134.1300659,134.6,273.1,219.6,323
"4_short","repetition","mixed","short","orientation",126.6790033,200.7,60.8,342.5,256.7
"4_short","switch","mixed","short","colour",285.2764738,176.9,351.5,268.4,132.6
"4_short","switch","mixed","short","orientation",327.3876468,268,123,44.7,204.2
"4_short","repetition","mixed","short","orientation",90.17103167,91.2,318.2,220.9,264.6
"4_short","repetition","mixed","short","orientation",239.475436,242.9,158.6,353.4,115.8
"4_short","repetition","mixed","short","orientation",281.6562426,274.6,149.3,93.1,11
"4_short","switch","mixed","short","colour",282.3119618,293.3,106,7.5,209.1
"4_short","switch","mixed","short","orientation",76.6607511,123.4,198.9,255,63.3
"4_short","repetition","mixed","short","orientation",45.85875894,50.6,234.8,321.6,182.4
"4_short","switch","mixed","short","colour",243.5416448,248,140.9,25.1,344.2
"4_short","switch","mixed","short","orientation",328.7362683,296,356.7,237.3,67.2
"4_short","switch","mixed","short","colour",187.5614284,185.9,85.2,299.4,18.5
"4_short","repetition","mixed","short","colour",34.3593803,215,265.1,129.2,50.4
"4_short","repetition","mixed","short","colour",284.4066852,290.2,220.4,44.8,334.3
"4_short","switch","mixed","short","orientation",207.950969,189.2,69,318.8,248.3
"4_short","switch","mixed","short","colour",165.0378447,98.9,320,219.5,39.4
"4_short","switch","mixed","short","orientation",215.3467504,209,123.6,165.8,5.7
"4_short","switch","mixed","short","colour",199.6871162,214.6,294.3,342.9,78.8
"4_short","repetition","mixed","short","colour",199.8552144,198.2,15.4,142.7,92.8
"4_short","repetition","mixed","short","colour",4.513988458,17.2,328.1,73.5,281.5
"4_short","switch","mixed","short","orientation",125.6164348,111.7,194,57.6,352.1
"4_short","switch","mixed","short","colour",275.1478848,83,357.4,224.5,131.9
"4_short","repetition","mixed","short","colour",31.75948008,22.7,84.3,277.3,224.9
"4_short","switch","mixed","short","orientation",200.6646009,160.5,285.2,215.1,350
"4_short","repetition","mixed","short","orientation",340.5191998,357.8,177.3,54.6,102.7
"4_short","switch","mixed","short","colour",304.3250933,310.4,73,2,193.6
"4_short","repetition","mixed","short","colour",359.4815003,11.1,66.9,206.3,260.2
"4_short","repetition","mixed","short","colour",326.2403988,47.5,176.6,96.7,331
"4_short","repetition","mixed","short","colour",239.3002774,312.9,36.3,172.6,101.9
"4_short","repetition","mixed","short","colour",57.99461679,55,100.5,233.8,336.5
"4_short","switch","mixed","short","orientation",119.5027569,6.1,53.9,271,199.3
"4_short","repetition","mixed","short","orientation",252.5252257,266,28,90.1,338.3
"4_short","switch","mixed","short","colour",172.7792781,110.1,260.1,164.4,34.3
"4_short","switch","mixed","short","orientation",122.8361286,137.2,196.9,43.7,253.2
"4_short","switch","mixed","short","colour",119.8669169,102.7,10.5,242.2,149.6
"4_short","switch","mixed","short","orientation",9.001755123,346.7,288.2,36.5,190.5
"4_short","repetition","mixed","short","orientation",79.16992046,69.4,294.7,240,174.5
"4_short","repetition","mixed","short","orientation",305.7608104,312.2,64.2,22.7,144.2
"4_short","repetition","mixed","short","orientation",359.3634064,358.9,104.2,203.8,162.8
"4_short","repetition","mixed","short","orientation",163.1831457,178.5,292.1,102.9,10
"4_short","repetition","mixed","short","orientation",37.55628359,225.5,347.4,283.5,52.5
"4_short","switch","mixed","short","colour",167.6309385,97.9,269.8,35.8,139.1
"4_short","repetition","mixed","short","colour",115.1874623,109.9,225.4,53.4,176.5
"4_short","switch","mixed","short","orientation",155.1295959,229.7,86.2,272.3,331.8
"4_short","repetition","mixed","short","orientation",70.03222961,97.8,200.8,284.4,151.8
"4_short","switch","mixed","short","colour",47.5791475,58.4,172,106.5,270.9
"4_short","switch","mixed","short","orientation",338.0565938,323.7,82.2,19,122.5
"4_short","repetition","mixed","short","orientation",189.5621985,158.3,324.3,214.9,52.3
"4_short","switch","mixed","short","colour",283.0693179,267.8,221.7,105.6,333.4
"4_short","switch","mixed","short","orientation",157.9183555,167.7,46.5,237.5,93.5
"4_short","switch","mixed","short","colour",201.9783843,249.9,55,97.9,13.1
"4_short","switch","mixed","short","orientation",231.3062889,45.5,328.6,98,232.7
"4_short","switch","mixed","short","colour",354.9262953,1.4,237.6,183.9,78
"4_short","repetition","mixed","short","colour",200.151747,193.6,269.9,29,86.9
"4_short","switch","mixed","short","orientation",31.1802383,7.6,73.6,310.5,198.3
"4_short","switch","mixed","short","colour",173.4492735,187.2,233.8,27.9,132
"4_short","switch","mixed","short","orientation",128.4060846,113.7,1.7,228.2,299.4
"4_short","repetition","mixed","short","orientation",141.1027797,141.2,236.2,46.1,187.5
"4_short","switch","mixed","short","colour",231.9951923,244.4,292.9,2.1,73
"4_short","repetition","mixed","short","colour",41.70185701,46.7,261.7,200.5,107
"4_short","switch","mixed","short","orientation",241.8996624,258.3,134.4,344.7,53.2
"4_short","repetition","mixed","short","orientation",11.65029944,352.7,216.2,157.4,47.3
"4_short","repetition","mixed","short","orientation",323.5762642,358.4,280.8,188.8,60.3
"4_short","repetition","mixed","short","orientation",230.5497794,238.9,169.6,347.9,28.6
"4_short","repetition","mixed","short","orientation",142.238989,171.7,308.1,227.9,51.6
"4_short","repetition","mixed","short","orientation",300.9991461,296.2,183.2,244.6,84.2
"4_short","repetition","mixed","short","orientation",6.709836808,3.5,119.4,284.4,67.4
"4_short","switch","mixed","short","colour",359.7498017,319.5,164.8,32,212.9
"4_short","switch","mixed","short","orientation",45,86.3,22,201.4,308.9
"4_short","switch","mixed","short","colour",152.7070924,94.4,349.3,35.8,285.8
"4_short","switch","mixed","short","orientation",64.53665494,88.7,144,264.3,310.5
"4_short","switch","mixed","short","colour",173.4458194,171.4,2,114,58.8
"4_short","switch","mixed","short","orientation",44.54528114,46.5,177.8,332.7,240.2
"4_short","repetition","mixed","short","orientation",316.1586331,325,124,64.6,6.2
"4_short","switch","mixed","short","colour",179.0079644,186,114.4,37.9,307.8
"4_short","switch","mixed","short","orientation",111.2318211,104.6,165.8,265.3,314.1
"4_short","repetition","mixed","short","orientation",315.4082766,337.8,150.8,191,264.5
"4_short","repetition","mixed","short","orientation",74.35775354,45.6,303.2,193.8,357.4
"4_short","switch","mixed","short","colour",236.1717041,255.2,320.6,175.2,85.7
"4_short","repetition","mixed","short","colour",289.0493572,84.3,206.1,310.8,15.5
"4_short","repetition","mixed","short","colour",131.6553497,106,203.4,283.7,151.4
"4_short","repetition","mixed","short","colour",132.1121564,117.2,311.1,35.3,189.8
"4_short","repetition","mixed","short","colour",161.7207458,102.8,154.9,205.6,257.1
"4_short","switch","mixed","short","orientation",219.1467985,211.3,253.3,154.6,323.5
"4_short","repetition","mixed","short","orientation",124.3526723,125,228.3,309.7,176.9
"4_short","repetition","mixed","short","orientation",145.5316226,146.5,298.1,67.1,250.8
"4_short","switch","mixed","short","colour",231.6325146,42.9,129.7,324.5,225
"4_short","switch","mixed","short","orientation",337.8032263,29.7,107.2,226.8,163.2
"4_short","switch","mixed","short","colour",147.5844527,138.6,303.5,193.3,62.2
"4_short","switch","mixed","short","orientation",340.3604109,319.6,172.6,95.4,35.3
"4_short","repetition","mixed","short","orientation",61.10514208,19.6,230.6,332.5,112.9
"4_short","repetition","mixed","short","orientation",49.27946353,70,242.5,121.3,25.7
"4_short","repetition","mixed","short","orientation",72.76448847,120.3,207.3,310.2,41.9
"4_short","switch","mixed","short","colour",168.1237356,219.6,143.5,23.2,304.3
"4_short","repetition","mixed","short","colour",283.1981205,300.8,219.2,64,9
"4_short","repetition","mixed","short","colour",324.047572,104,322.8,270.5,147.4
"4_short","repetition","mixed","short","colour",32.78068708,118,198.3,31.5,347.1
"4_short","switch","mixed","short","orientation",353.3027557,217,295.8,57.9,339.3
"4_short","repetition","mixed","short","orientation",353.6598083,113.9,12,311.2,190.1
"4_short","repetition","mixed","short","orientation",39.39174095,109.1,185.7,1.4,48.8
"4_short","switch","mixed","short","colour",120.6997226,139.1,334.9,246.2,184.3
"4_short","switch","mixed","short","orientation",40.81508387,314.2,266.4,187.9,8.6
"4_short","repetition","mixed","short","orientation",2.656830973,1.5,139.4,80.2,271.3
"4_short","switch","mixed","short","colour",243.4349488,258.6,175.1,73.7,330.2
"4_short","repetition","mixed","short","colour",287.9279198,346.5,101.7,35.9,272.9
"4_short","repetition","mixed","short","colour",129.9169871,101,181,356.9,286.3
"4_short","switch","mixed","short","orientation",335.0187604,167.7,54.8,110.4,243.7
"4_short","repetition","mixed","short","orientation",241.0154396,233.9,152.6,314.6,59.4
"4_short","switch","mixed","short","colour",241.7776671,339.8,252.1,298.8,185
"4_short","switch","mixed","short","orientation",285.9453959,263.9,119.9,76.2,341.2
"4_short","repetition","mixed","short","orientation",83.90312557,76.1,353.7,207.2,35
"4_short","switch","mixed","short","colour",357.614056,10.2,226.1,165.9,307.5
"4_short","repetition","mixed","short","colour",299.3175366,304,219.3,74.9,18.3
"4_short","repetition","mixed","short","colour",126.1141851,127.8,62.8,226.4,345
"4_short","switch","mixed","short","orientation",236.6893692,209.8,150,302.2,105.3
"4_short","repetition","mixed","short","orientation",129.1997823,157.3,272.3,103.9,32.5
"4_short","switch","mixed","short","colour",0,92.9,357.8,173.9,267.8
"4_short","repetition","mixed","short","colour",284.3179314,285.5,144.9,337.9,81.6
"4_short","repetition","mixed","short","colour",321.2258291,335.1,81.2,294.2,137.5
"4_short","repetition","mixed","short","colour",322.4605661,331.4,160.8,103.3,268.8
"4_short","switch","mixed","short","orientation",289.7723505,262.2,90.4,305.8,160.3
"4_short","switch","mixed","short","colour",36.62916049,96.8,51.2,337,149.2
"4_short","switch","mixed","short","orientation",296.0730194,232.4,65.3,143.6,309.3
"4_short","switch","mixed","short","colour",89.51030441,92.3,12.9,250.5,305.1
"4_short","repetition","mixed","short","colour",31.42956561,29.6,172.4,227.9,283.6
"4_short","repetition","mixed","short","colour",235.7763434,257.6,208.7,50.4,154.3
"4_short","switch","mixed","short","orientation",114.0502985,191.9,140.6,9.9,262.9
"4_short","switch","mixed","short","colour",245.2931296,250.5,34,305.4,206.2
"4_short","switch","mixed","short","orientation",321.883478,290.9,8.4,179.5,127.3
"4_short","switch","mixed","short","colour",123.07296,300.4,202.5,110.1,41.6
"4_short","switch","mixed","short","orientation",221.7379665,176.6,110.9,220.2,295
"4_short","repetition","mixed","short","orientation",54.58294472,20.9,313.4,244.8,105.6
"4_short","switch","mixed","short","colour",38.32011394,32.8,252,341.4,128.5
"4_short","switch","mixed","short","orientation",298.4367961,243.7,144.6,18.4,192.7
"4_short","switch","mixed","short","colour",245.4136705,277.1,127.9,318,185.3
"4_short","repetition","mixed","short","colour",34.44481857,32.8,223.7,132.6,324.6
"4_short","repetition","mixed","short","colour",281.6405722,267.7,139.1,207,342.8
"4_short","repetition","mixed","short","colour",247.004106,226.8,10.1,321,121.6
"4_short","repetition","mixed","short","colour",117.35763,131.5,200.2,22,303.3
"4_short","switch","mixed","short","orientation",356.6981343,358.2,78,135.5,315.6
"4_short","switch","mixed","short","colour",128.0788824,112.6,57.9,184.5,306
"4_short","repetition","mixed","short","colour",33.7564589,337.6,44.5,219,159.9
"4_short","switch","mixed","short","orientation",41.38811499,91.2,28.3,263.9,159.7
"4_short","switch","mixed","short","colour",189.7563596,354.6,122.5,166.5,79.8
"4_short","repetition","mixed","short","colour",202.9057697,202.8,310.4,252.9,38.9
"4_short","switch","mixed","short","orientation",10.56473482,343.6,83.8,242.3,290.7
"4_short","repetition","mixed","short","orientation",239.6084669,188.9,335.5,115.2,45.4
"4_short","repetition","mixed","short","orientation",102.9159355,129.6,284.9,26.4,206.3
"4_short","repetition","mixed","short","orientation",168.8437929,15,266.3,212.8,141.9
"4_short","switch","mixed","short","colour",185.355825,160.3,56.9,237.1,107.6
"4_short","repetition","mixed","short","colour",165.0378447,173.3,10.4,96.5,285.1
"4_short","repetition","mixed","short","colour",160.6651915,115.3,259.1,32.3,195
"4_short","switch","mixed","short","orientation",230.4515511,188,18.9,305.5,73.7
"4_short","switch","mixed","short","colour",0,351.6,111.3,155.4,222.1
"4_short","switch","mixed","short","orientation",322.6460481,187,258,100.1,49.4
"4_short","repetition","mixed","short","orientation",146.3099325,321.6,21.8,230.9,100.3
"4_short","switch","mixed","short","colour",172.9373973,152.8,332.4,207.4,19.8
"4_short","repetition","mixed","short","colour",291.0011096,19.3,225.5,302,125.8
"4_short","repetition","mixed","short","colour",298.5706985,305,13.1,95.7,187.7
"4_short","repetition","mixed","short","colour",314.6463268,325.3,220.1,72.7,18.2
"4_short","repetition","mixed","short","colour",354.8289476,9.9,175.2,122,244.8
"4_short","repetition","mixed","short","colour",3.591259037,349.9,159.3,290.9,241.1
"4_short","repetition","mixed","short","colour",156.6392826,119.7,275.9,193.1,11.9
"4_short","switch","mixed","short","orientation",116.8544213,169,82.2,334.6,280.2
"4_short","repetition","mixed","short","orientation",32.95944894,30.2,190.6,230.8,344.4
"4_short","repetition","mixed","short","orientation",314.6205633,241,112,343,35.2
"4_short","switch","mixed","short","colour",236.8983152,147.3,221,0.9,261.6
"4_short","switch","mixed","short","orientation",224.6119984,187.4,324.7,61.9,130.9
"4_short","switch","mixed","short","colour",191.4464591,108.1,294,33,164.3
"4_short","repetition","mixed","short","colour",356.3422334,342.6,59.8,109.9,191.8
"4_short","switch","mixed","short","orientation",285.7185729,279.2,164.9,75.1,3.6
"4_short","repetition","mixed","short","orientation",307.1135784,298.9,22.7,73.1,162.2
"4_short","repetition","mixed","short","orientation",153.286322,153.9,338.7,195.4,109.3
"4_short","switch","mixed","short","colour",60.04280075,82,321.1,144.6,224.5
"4_short","repetition","mixed","short","colour",60.04280075,86.6,159.2,262.5,23.5
"4_short","repetition","mixed","short","colour",34.69515353,228.8,157.2,27.2,101.4
"4_short","switch","mixed","short","orientation",27.95096903,3.7,312.9,114.7,157.2
"4_short","repetition","mixed","short","orientation",87.17287542,99.7,201.2,307.3,257.2
"4_short","repetition","mixed","short","orientation",206.0954242,208.6,293.4,52.2,341.5
"4_short","repetition","mixed","short","orientation",104.987562,122.6,70.8,205.9,303.2
"4_short","switch","mixed","short","colour",290.089525,19.6,194.5,281.5,115.2
"4_short","repetition","mixed","short","colour",31.30128299,32.7,87,283.8,173.3
"4_short","switch","mixed","short","orientation",87.16413698,101.7,45.1,211.2,154.3
"4_short","repetition","mixed","short","orientation",351.2538377,3.5,180.1,233.9,81.5
"4_short","repetition","mixed","short","orientation",208.0609144,250.1,1.7,122.5,321.3
"4_short","switch","mixed","short","colour",178.8114614,180.2,63.8,2.8,250
"4_short","switch","mixed","short","orientation",245.9151366,213.8,283.4,112.1,336.9
"4_short","switch","mixed","short","colour",34.10127419,15,322.5,143.1,261.3
"4_short","switch","mixed","short","orientation",123.0170862,76.2,336.8,194.3,29.2
"4_short","switch","mixed","short","colour",236.633634,240.5,87.7,32.6,184
"4_short","repetition","mixed","short","colour",330.7770915,328.9,66,18.8,222.5
"4_short","repetition","mixed","short","colour",67.79192383,143.3,83.7,184.1,2.8
"4_short","switch","mixed","short","orientation",357.6367534,67.4,285,339.7,152.1
"4_short","repetition","mixed","short","orientation",221.5761288,215,348.4,63.2,109.4
"4_short","switch","mixed","short","colour",197.5255684,336.3,212.7,110.2,254.8
"4_short","switch","mixed","short","orientation",134.1662325,12.1,73.1,125.3,238.6
"4_short","repetition","mixed","short","orientation",224.8564019,340.1,258.8,171,68.2
"4_short","repetition","mixed","short","orientation",125.0361958,133.9,178.4,60.5,15.5
"5_short","switch","mixed","short","orientation",136.7678271,110.8,288.8,247.6,155.9
"5_short","repetition","mixed","short","orientation",34.67641105,11.4,245.7,111.7,58.6
"5_short","repetition","mixed","short","orientation",68.89516142,22.2,62.6,117.8,195.8
"5_short","switch","mixed","short","colour",278.6156482,22.7,230,123.9,189
"5_short","repetition","mixed","short","colour",335.2604911,227.8,135.8,332.8,21.3
"5_short","repetition","mixed","short","colour",245.8390849,69.4,276.6,226.8,27.7
"5_short","repetition","mixed","short","colour",32.62784475,197.8,156.5,240.4,27.9
"5_short","switch","mixed","short","orientation",91.69715619,109.8,152.3,51.8,269
"5_short","switch","mixed","short","colour",38.35963665,185.3,289,138.3,96.9
"5_short","switch","mixed","short","orientation",235.0079798,268.4,168.7,68.5,120.3
"5_short","switch","mixed","short","colour",55.37074153,66.8,312.3,209.8,150.8
"5_short","repetition","mixed","short","colour",308.7773781,277.8,189.5,109.9,321.4
"5_short","switch","mixed","short","orientation",39.36931724,265.5,341.3,214.2,135.5
"5_short","switch","mixed","short","colour",314.2970196,196,120.2,320.3,22.3
"5_short","repetition","mixed","short","colour",27.57013718,109.5,26.2,251.4,345.8
"5_short","switch","mixed","short","orientation",273.1335024,290.1,66.4,9.2,225.5
"5_short","switch","mixed","short","colour",352.4385716,200.6,301,9,69.3
"5_short","switch","mixed","short","orientation",87.89620305,315.6,208.1,143.7,54.9
"5_short","switch","mixed","short","colour",234.8982599,211.6,328.5,48.8,276.6
"5_short","switch","mixed","short","orientation",283.9124947,281.1,148.9,346.6,189.6
"5_short","repetition","mixed","short","orientation",281.6553809,265,208.4,156.7,98.5
"5_short","repetition","mixed","short","orientation",112.9740378,25,327.6,284.4,205.4
"5_short","switch","mixed","short","colour",34.16695361,24.6,104.3,236.1,306.9
"5_short","repetition","mixed","short","colour",237.8851694,227.8,36.8,182.8,314.9
"5_short","switch","mixed","short","orientation",251.7250948,328,216.6,97.2,278.4
"5_short","switch","mixed","short","colour",305.0905003,307.9,142.6,49.8,357
"5_short","repetition","mixed","short","colour",215.2773757,173.8,101.2,300.2,353.6
"5_short","repetition","mixed","short","colour",35.86982352,34.1,328.2,274.6,134.5
"5_short","switch","mixed","short","orientation",198.9788798,217.8,341.5,108.4,44.8
"5_short","switch","mixed","short","colour",9.462322208,357.3,57.4,137.2,178.9
"5_short","switch","mixed","short","orientation",15.86854044,194.4,73.1,252.3,313.9
"5_short","switch","mixed","short","colour",233.5959114,236.6,301.2,60.6,125.7
"5_short","repetition","mixed","short","colour",147.8042661,187.7,48.4,247,132.7
"5_short","repetition","mixed","short","colour",301.9543629,327.5,132.6,241.3,65.1
"5_short","repetition","mixed","short","colour",26.45422776,24.6,205.8,93,146.9
"5_short","repetition","mixed","short","colour",337.2702679,107.5,347.9,294,199.4
"5_short","repetition","mixed","short","colour",79.14989537,128.8,237.5,86.3,285.1
"5_short","switch","mixed","short","orientation",218.990994,356.6,180,38.5,261.1
"5_short","repetition","mixed","short","orientation",223.363423,227.6,75.8,10.8,153.9
"5_short","repetition","mixed","short","orientation",336.8491162,349.7,115.3,308.7,72.8
"5_short","switch","mixed","short","colour",0.25019832,303.7,349.9,31.9,238.1
"5_short","switch","mixed","short","orientation",333.0377574,332.5,22.7,259.8,218.7
"5_short","repetition","mixed","short","orientation",265.093933,285.9,182.5,122.7,80
"5_short","switch","mixed","short","colour",159.8339055,13.7,239.2,95.4,155.4
"5_short","switch","mixed","short","orientation",318.5632681,357,197,113.9,154.5
"5_short","repetition","mixed","short","orientation",119.7960611,206.4,72.3,121.8,163.1
"5_short","repetition","mixed","short","orientation",91.65685395,80.3,343.2,201.3,280.5
"5_short","repetition","mixed","short","orientation",209.1537888,238.3,31.9,310.4,164
"5_short","repetition","mixed","short","orientation",216.4247674,204.7,322.1,68.4,25.8
"5_short","switch","mixed","short","colour",175.446232,171.9,129.6,15.6,76.1
"5_short","switch","mixed","short","orientation",180.9430552,177.6,300.5,351.6,238.1
"5_short","switch","mixed","short","colour",323.9726266,339.2,278.6,153.9,75.2
"5_short","switch","mixed","short","orientation",154.4400348,260.2,156.5,11.5,57
"5_short","repetition","mixed","short","orientation",6.925081738,350.2,117.2,214.4,281.6
"5_short","repetition","mixed","short","orientation",355.16958,6.1,295.5,171.2,215.4
"5_short","repetition","mixed","short","orientation",87.56335175,87.6,307.9,252.9,198.5
"5_short","repetition","mixed","short","orientation",92.19057386,88.9,35.3,355,131.6
"5_short","repetition","mixed","short","orientation",299.6463221,290,352.6,44.9,135.5
"5_short","repetition","mixed","short","orientation",229.1687057,289.3,27.3,172,119.6
"5_short","switch","mixed","short","colour",160.623486,275.9,27.6,323.3,232.1
"5_short","repetition","mixed","short","colour",234.7405777,236.2,102.4,306.2,356.5
"5_short","switch","mixed","short","orientation",248.7494945,281.8,337.9,72.3,180.2
"5_short","repetition","mixed","short","orientation",203.9020504,229.2,280.6,9.8,124.2
"5_short","repetition","mixed","short","orientation",347.2323369,320.2,246.1,202.4,130
"5_short","repetition","mixed","short","orientation",54.61659157,54,297.3,177.2,124.1
"5_short","switch","mixed","short","colour",224.023462,177,243.8,25.7,77.9
"5_short","repetition","mixed","short","colour",238.2010872,259.6,189.9,56.2,317.3
"5_short","repetition","mixed","short","colour",89.50394504,33.1,131.4,334.7,286.4
"5_short","switch","mixed","short","orientation",314.5225462,356.9,176,217.5,131.6
"5_short","repetition","mixed","short","orientation",245.0135668,247.4,29.8,161.1,317.5
"5_short","switch","mixed","short","colour",69.12338154,55.5,278.5,237.3,358.4
"5_short","switch","mixed","short","orientation",45,34.9,161.1,107.9,304.6
"5_short","repetition","mixed","short","orientation",190.4178557,198.8,18.7,138.8,69.1
"5_short","repetition","mixed","short","orientation",233.4913003,239.1,9.5,60,295.6
"5_short","switch","mixed","short","colour",30.51823068,205,154.2,32.7,335.1
"5_short","switch","mixed","short","orientation",210.9637565,25.4,211.3,294.1,138.4
"5_short","switch","mixed","short","colour",308.1707557,34.9,219,125.7,329.7
"5_short","repetition","mixed","short","colour",49.68044362,106.7,215.6,160,307.1
"5_short","switch","mixed","short","orientation",124.7431802,132.2,315.8,237.6,359.5
"5_short","switch","mixed","short","colour",4.564352827,7.3,101.4,248,197.5
"5_short","switch","mixed","short","orientation",335.3166795,215.1,312.7,162.6,88.2
"5_short","repetition","mixed","short","orientation",99.46232221,98.2,207.1,140.3,288
"5_short","repetition","mixed","short","orientation",64.093492,26.4,232.7,152.2,83.3
"5_short","repetition","mixed","short","orientation",10.8735204,27.7,165.3,101.1,284.3
"5_short","repetition","mixed","short","orientation",318.6522228,15.7,61.4,106.3,275.3
"5_short","repetition","mixed","short","orientation",140.3227507,261.6,331.7,178.4,62.5
